"country_name","p_year","country","origin","share","country_id"
"Netherlands",2010,"NL","Turkey",0.0102482272969767,4
"Netherlands",1999,"NL","India",0.0145546660710102,4
"Netherlands",2012,"NL","China",0.0316646807887997,4
"Netherlands",2008,"NL","China",0.0118192282188158,4
"Netherlands",2013,"NL","SouthEastAsia",0.0301948580482335,4
"Netherlands",2008,"NL","Persian",0.00465010535750339,4
"Netherlands",2008,"NL","Slavic-Russian",0.0125927128777195,4
"Netherlands",2013,"NL","Persian",0.00691747812173207,4
"Netherlands",1997,"NL","Turkey",0.00416253570561528,4
"Netherlands",1996,"NL","SouthEastAsia",0.0337613836992498,4
"Netherlands",2015,"NL","Arabic",0.0108256271414061,4
"Netherlands",1997,"NL","SouthEastAsia",0.035265924622044,4
"Netherlands",2012,"NL","Arabic",0.00809349252680585,4
"Netherlands",2006,"NL","Slavic-Russian",0.0132454226906463,4
"Netherlands",2015,"NL","Slavic-Russian",0.0178090453028427,4
"Netherlands",2008,"NL","Arabic",0.00785484075122372,4
"Netherlands",1996,"NL","Persian",0.00183391582847235,4
"Netherlands",2009,"NL","India",0.0194289720578633,4
"Netherlands",2013,"NL","Arabic",0.0104853557649889,4
"Netherlands",2013,"NL","China",0.0322319466194436,4
"Netherlands",2009,"NL","Turkey",0.011252721939158,4
"Netherlands",2011,"NL","China",0.023264380959372,4
"Netherlands",2013,"NL","Slavic-Russian",0.0186985625670527,4
"Netherlands",1996,"NL","Turkey",0.0041686529454873,4
"Netherlands",2011,"NL","Slavic-Russian",0.0172103802393327,4
"Netherlands",2010,"NL","SouthEastAsia",0.0326227784628651,4
"Netherlands",1999,"NL","Arabic",0.00325824285764675,4
"Netherlands",2006,"NL","SouthEastAsia",0.0370374985740435,4
"Netherlands",2012,"NL","Persian",0.00735351221529612,4
"Netherlands",2009,"NL","Arabic",0.0068579202598511,4
"Netherlands",2008,"NL","SouthEastAsia",0.0309959906022617,4
"Netherlands",2009,"NL","China",0.014470241592336,4
"Netherlands",2010,"NL","Arabic",0.00849191555384045,4
"Netherlands",2010,"NL","China",0.0153004484060756,4
"Netherlands",2011,"NL","Arabic",0.00704548480728996,4
"Netherlands",2010,"NL","Persian",0.00554972113767935,4
"Netherlands",1999,"NL","China",0.0102783110856792,4
"Netherlands",2011,"NL","Persian",0.00601632848272116,4
"Netherlands",2012,"NL","Slavic-Russian",0.0149832572120455,4
"Netherlands",2009,"NL","Slavic-Russian",0.0162795154894264,4
"Netherlands",2010,"NL","India",0.0260558392025602,4
"Netherlands",2011,"NL","India",0.0285443669874235,4
"Netherlands",2009,"NL","Persian",0.00367536157249879,4
"Netherlands",2010,"NL","Slavic-Russian",0.0140625368183904,4
"Netherlands",2009,"NL","SouthEastAsia",0.0400790752756778,4
"Spain",1994,"ES","SouthEastAsia",0.0016180673905216,8
"Spain",1994,"ES","Persian",0.000797022602747186,8
"Spain",1994,"ES","Turkey",0.000459117277261068,8
"Spain",1991,"ES","China",0.00415367300230795,8
"Spain",1991,"ES","India",0.0046568008408995,8
"Spain",1994,"ES","Slavic-Russian",0.00315524533643587,8
"Spain",1994,"ES","India",0.00271849456520219,8
"Spain",1991,"ES","Turkey",0.00184309747342639,8
"Spain",1988,"ES","India",0.00103484252055705,8
"Spain",1988,"ES","Persian",0.000263482599824471,8
"Spain",1995,"ES","China",0.00195207934773281,8
"Spain",1995,"ES","India",0.00200550694788478,8
"Spain",1992,"ES","Turkey",0.000279210198187747,8
"Spain",2007,"ES","Arabic",0.00209544999436018,8
"Spain",2007,"ES","China",0.000912172533168891,8
"Spain",1988,"ES","Turkey",0.0009179093587724,8
"Spain",1989,"ES","Turkey",0.000600002152909122,8
"Spain",1991,"ES","Arabic",0.000460983110428321,8
"Spain",2004,"ES","Arabic",0.00178429889488281,8
"Spain",1989,"ES","SouthEastAsia",0.00155219098881953,8
"Spain",1991,"ES","SouthEastAsia",0.000585124964545676,8
"Spain",1992,"ES","China",0.000111306224987534,8
"Spain",1992,"ES","India",0.00332097330803729,8
"Spain",1994,"ES","China",0.000223741915410608,8
"Spain",1992,"ES","SouthEastAsia",0.000413763638566457,8
"Spain",1989,"ES","India",0.00291680160390094,8
"Spain",1985,"ES","India",0.0005754935859515,8
"Spain",1985,"ES","Persian",2.15524696077053e-05,8
"Spain",2007,"ES","India",0.00253585136017798,8
"Spain",2007,"ES","Persian",0.0012708962131536,8
"Spain",2007,"ES","Slavic-Russian",0.00944659904585462,8
"Spain",1995,"ES","Persian",0.000292041401124227,8
"Spain",1991,"ES","Persian",0.000130307855003418,8
"Spain",1991,"ES","Slavic-Russian",0.000144864402258991,8
"Spain",1995,"ES","Turkey",0.00195190576268828,8
"Spain",1988,"ES","China",0.000422147899662485,8
"Spain",1997,"ES","China",0.00148056905232811,8
"Spain",1988,"ES","Slavic-Russian",0.00623911599401505,8
"Spain",1994,"ES","Arabic",0.000426826671602888,8
"Spain",2001,"ES","Slavic-Russian",0.00321491478621215,8
"Spain",1989,"ES","Persian",0.000173978456287006,8
"Spain",1989,"ES","Slavic-Russian",0.000494942754921243,8
"Spain",1990,"ES","China",0.000132579735530261,8
"Spain",1985,"ES","Turkey",0.00589801766416224,8
"Spain",1990,"ES","Persian",0.000425752497254677,8
"Spain",1995,"ES","Slavic-Russian",0.00226365613604052,8
"Spain",1995,"ES","SouthEastAsia",0.000498614696770614,8
"Spain",2004,"ES","India",0.00365410766218247,8
"Spain",2004,"ES","Persian",0.00150697229255346,8
"Spain",2001,"ES","China",0.000416380847320997,8
"Spain",1992,"ES","Persian",0.000319764473895312,8
"Spain",1992,"ES","Slavic-Russian",0.000250503182370361,8
"Spain",1993,"ES","China",0.00238796571858426,8
"Spain",1993,"ES","India",0.00104540278903295,8
"Spain",1993,"ES","Persian",0.00117919494242848,8
"Spain",1993,"ES","Slavic-Russian",0.000629252850180188,8
"Spain",1990,"ES","India",0.00290751163785338,8
"Spain",1993,"ES","Turkey",0.00207235882260738,8
"Spain",1990,"ES","Slavic-Russian",0.000321330505309042,8
"Spain",2004,"ES","China",0.000453712475185713,8
"Spain",1996,"ES","China",0.00189103270955505,8
"Spain",1996,"ES","India",0.00300813681064961,8
"Spain",2004,"ES","Slavic-Russian",0.00135957101457055,8
"Spain",1996,"ES","Slavic-Russian",0.00362164041558424,8
"Spain",1997,"ES","India",0.00122716293868453,8
"Spain",1997,"ES","Persian",0.00248080786930014,8
"Spain",1997,"ES","Slavic-Russian",0.0020492289313956,8
"Spain",1997,"ES","SouthEastAsia",0.00197792168301031,8
"Spain",1985,"ES","Slavic-Russian",0.000125459318872127,8
"Spain",1993,"ES","SouthEastAsia",0.00103756205974336,8
"Spain",1986,"ES","India",0.000791955204621643,8
"Spain",2007,"ES","SouthEastAsia",0.00283439974388245,8
"Spain",2007,"ES","Turkey",0.00143934928027234,8
"Spain",1987,"ES","India",0.00192061630827041,8
"Spain",1987,"ES","Persian",0.00447818962949306,8
"Spain",1987,"ES","Slavic-Russian",0.00249571397584046,8
"Spain",1987,"ES","SouthEastAsia",0.0016568867476046,8
"Spain",2001,"ES","India",0.00398980474415406,8
"Spain",1988,"ES","SouthEastAsia",0.00162816640151273,8
"Spain",1989,"ES","China",0.00192303511444091,8
"Spain",2001,"ES","SouthEastAsia",0.00128198411919639,8
"Spain",2001,"ES","Turkey",0.00441905168236317,8
"Spain",2002,"ES","Persian",0.00122462222091244,8
"Spain",2002,"ES","Slavic-Russian",0.00248499074613424,8
"Spain",2002,"ES","SouthEastAsia",0.00136376564381663,8
"Spain",2002,"ES","Turkey",0.00279557386702973,8
"Spain",1990,"ES","SouthEastAsia",0.00223283065391675,8
"Spain",1990,"ES","Turkey",0.000458824693489115,8
"Spain",1992,"ES","Arabic",0.000531423399021288,8
"Spain",2005,"ES","Arabic",0.00152156606312561,8
"Spain",2004,"ES","SouthEastAsia",0.00123589344404257,8
"Spain",2004,"ES","Turkey",0.00251220937242561,8
"Spain",2005,"ES","Persian",0.000871265999849305,8
"Spain",2005,"ES","Slavic-Russian",0.00394455343427751,8
"Spain",2005,"ES","SouthEastAsia",0.00111486937839704,8
"Spain",2005,"ES","Turkey",0.00181789735688087,8
"Spain",1995,"ES","Arabic",0.00474215236857521,8
"Spain",2008,"ES","Arabic",0.00231381725402397,8
"Spain",2008,"ES","China",0.000179818103060703,8
"Spain",2008,"ES","India",0.00240145102434354,8
"Spain",2008,"ES","Persian",0.00135714350382911,8
"Spain",2008,"ES","Slavic-Russian",0.00178919835162826,8
"Spain",1996,"ES","Persian",0.000341649834010505,8
"Spain",2008,"ES","Turkey",0.00172805237295879,8
"Spain",1996,"ES","SouthEastAsia",0.000789317846904009,8
"Spain",1996,"ES","Turkey",0.00160164835274594,8
"Spain",1985,"ES","China",0.000625619989003993,8
"Spain",1998,"ES","China",0.000333561050098632,8
"Spain",1997,"ES","Turkey",0.00187971504328501,8
"Spain",1985,"ES","SouthEastAsia",0.0022596736588538,8
"Spain",1998,"ES","Slavic-Russian",0.000726391507520373,8
"Spain",1986,"ES","Persian",4.27158595836787e-05,8
"Spain",1986,"ES","Slavic-Russian",0.000503347990082995,8
"Spain",1986,"ES","SouthEastAsia",0.0016465635677932,8
"Spain",1986,"ES","Turkey",0.000166393976150873,8
"Spain",1988,"ES","Arabic",0.00225455757326913,8
"Spain",2001,"ES","Arabic",0.00412727765102859,8
"Spain",1987,"ES","Turkey",0.00361384329422028,8
"Spain",2001,"ES","Persian",0.000626082879463039,8
"Spain",2014,"ES","India",0.0074720463380508,8
"Spain",2002,"ES","China",0.00210901410397034,8
"Spain",2002,"ES","India",0.0026611072450733,8
"Spain",2014,"ES","SouthEastAsia",0.00256882894249756,8
"Spain",2014,"ES","Turkey",0.0023081788895723,8
"Spain",2003,"ES","China",0.000923079691085006,8
"Spain",2003,"ES","India",0.00243852213024104,8
"Spain",2003,"ES","Persian",0.00176444266080448,8
"Spain",2003,"ES","Slavic-Russian",0.00177058514847247,8
"Spain",2003,"ES","SouthEastAsia",0.00149040680601794,8
"Spain",2003,"ES","Turkey",0.0020090420444613,8
"Spain",2005,"ES","China",0.000848997349143253,8
"Spain",2005,"ES","India",0.00233701762056543,8
"Spain",1993,"ES","Arabic",0.000199606108857393,8
"Spain",2006,"ES","Arabic",0.002772514799519,8
"Spain",2006,"ES","China",0.000217837102199753,8
"Spain",2006,"ES","India",0.00391148144398376,8
"Spain",2006,"ES","Persian",0.0026711649032714,8
"Spain",2006,"ES","Slavic-Russian",0.00621853990052185,8
"Spain",2006,"ES","SouthEastAsia",0.00204023444047498,8
"Spain",2006,"ES","Turkey",0.00274879267539275,8
"Spain",1996,"ES","Arabic",0.00239803129284445,8
"Spain",2009,"ES","Arabic",0.00278129014529822,8
"Spain",2008,"ES","SouthEastAsia",0.00189915160613136,8
"Spain",1997,"ES","Arabic",0.000520179217544045,8
"Spain",2010,"ES","Arabic",0.00374356355232065,8
"Spain",2010,"ES","China",0.00170318165610271,8
"Spain",2010,"ES","India",0.00402422800126717,8
"Spain",2010,"ES","Persian",0.00132482033622549,8
"Spain",1998,"ES","India",0.00546415226658857,8
"Spain",1998,"ES","Persian",0.00135976840672947,8
"Spain",2010,"ES","Turkey",0.00165046001699538,8
"Spain",1998,"ES","SouthEastAsia",0.00144771563664397,8
"Spain",1998,"ES","Turkey",0.00287106502813568,8
"Spain",1987,"ES","China",0.000134354775782075,8
"Spain",2000,"ES","China",0.000714900879031312,8
"Spain",2000,"ES","India",0.00178101451400754,8
"Spain",2000,"ES","Persian",0.00100460977726151,8
"Spain",2014,"ES","Arabic",0.00353525091374696,8
"Spain",2014,"ES","China",0.00203996168606694,8
"Spain",2000,"ES","Turkey",0.00164444634288704,8
"Spain",2014,"ES","Persian",0.00288879370209751,8
"Spain",2014,"ES","Slavic-Russian",0.00317721637645852,8
"Spain",1990,"ES","Arabic",0.000101114403330379,8
"Spain",2003,"ES","Arabic",0.0017412899259533,8
"Spain",2015,"ES","Persian",0.00197417669804739,8
"Spain",2015,"ES","Slavic-Russian",0.00292790836294333,8
"Spain",2015,"ES","SouthEastAsia",0.00134669164849211,8
"Spain",2015,"ES","Turkey",0.00365010475851818,8
"Spain",1999,"ES","Slavic-Russian",0.00422497422319477,8
"Spain",2009,"ES","China",0.000583249684427496,8
"Spain",2009,"ES","India",0.00251676005804714,8
"Spain",2009,"ES","Persian",0.00133487218270576,8
"Spain",2009,"ES","Slavic-Russian",0.0028108744060464,8
"Spain",2009,"ES","SouthEastAsia",0.00214325006116977,8
"Spain",2009,"ES","Turkey",0.00184925740456356,8
"Spain",2010,"ES","Slavic-Russian",0.00163595811670346,8
"Spain",2010,"ES","SouthEastAsia",0.0018937915430263,8
"Spain",1986,"ES","China",0.00509420513399622,8
"Spain",1999,"ES","China",0.000446776440581232,8
"Spain",1999,"ES","India",0.0050149132842852,8
"Spain",1999,"ES","Persian",0.00235091346663663,8
"Spain",2011,"ES","SouthEastAsia",0.00102187967249671,8
"Spain",1999,"ES","SouthEastAsia",0.00132328503964655,8
"Spain",1999,"ES","Turkey",0.0026361558931983,8
"Spain",2000,"ES","Slavic-Russian",0.00225345622660917,8
"Spain",2000,"ES","SouthEastAsia",0.00119730707158564,8
"Spain",1989,"ES","Arabic",0.000160324662796007,8
"Spain",2002,"ES","Arabic",0.00377393399199304,8
"Spain",2015,"ES","Arabic",0.00298852222648173,8
"Spain",2015,"ES","China",0.00123866299157725,8
"Spain",2015,"ES","India",0.00411827835746711,8
"Spain",2011,"ES","India",0.00258339703509563,8
"Spain",2011,"ES","Persian",0.00163432796807043,8
"Spain",2011,"ES","Slavic-Russian",0.00358545086416205,8
"Spain",2012,"ES","Arabic",0.00321551768289925,8
"Spain",2011,"ES","Turkey",0.00415924167156081,8
"Spain",2013,"ES","Arabic",0.00246975987184604,8
"Spain",2013,"ES","China",0.00230291545016249,8
"Spain",2013,"ES","India",0.0032335828725231,8
"Spain",2013,"ES","Persian",0.00207873486640777,8
"Spain",1985,"ES","Arabic",7.56309251113673e-05,8
"Spain",1998,"ES","Arabic",0.00269222582375003,8
"Spain",2011,"ES","Arabic",0.00235549348363075,8
"Spain",2011,"ES","China",0.00160736756708169,8
"Spain",1987,"ES","Arabic",0.000442676676123882,8
"Spain",1986,"ES","Arabic",9.81103609081201e-05,8
"Spain",1999,"ES","Arabic",0.00235012787752479,8
"Spain",2012,"ES","Slavic-Russian",0.0025043369510197,8
"Spain",2012,"ES","SouthEastAsia",0.00145677069554729,8
"Spain",2000,"ES","Arabic",0.00109702433652555,8
"Spain",2012,"ES","Persian",0.00196210392511817,8
"Spain",2013,"ES","Turkey",0.00185035720046536,8
"Spain",2013,"ES","Slavic-Russian",0.00245398207119752,8
"Spain",2013,"ES","SouthEastAsia",0.00150310635435863,8
"Spain",2012,"ES","India",0.00521168477721002,8
"Spain",2012,"ES","China",0.00091052795768726,8
"Spain",2012,"ES","Turkey",0.00223986100864147,8
"Sweden",1991,"SE","Arabic",0.00156813956288243,11
"Sweden",1990,"SE","India",0.00078712523830379,11
"Sweden",2001,"SE","Turkey",0.0144275448609937,11
"Sweden",1994,"SE","China",0.00343542121330858,11
"Sweden",2014,"SE","Turkey",0.0133325327752839,11
"Sweden",1991,"SE","China",0.00227935097380857,11
"Sweden",1987,"SE","India",0.00133724069541425,11
"Sweden",1988,"SE","India",0.00203107407843153,11
"Sweden",1988,"SE","China",0.00181921269445959,11
"Sweden",1988,"SE","Turkey",0.012130143506092,11
"Sweden",1989,"SE","Persian",0.0039044573428359,11
"Sweden",1985,"SE","Persian",0.00117554206664343,11
"Sweden",1990,"SE","Arabic",0.00102400427286152,11
"Sweden",1990,"SE","China",0.00200554820985042,11
"Sweden",1990,"SE","Persian",0.00193446000123961,11
"Sweden",1989,"SE","Turkey",0.00853791715501746,11
"Sweden",1987,"SE","China",0.00110722476630333,11
"Sweden",2003,"SE","China",0.00874656980370972,11
"Sweden",1988,"SE","Arabic",0.00103886139564741,11
"Sweden",2001,"SE","China",0.00741767780464524,11
"Sweden",1989,"SE","India",0.00477830476866741,11
"Sweden",1991,"SE","India",0.00282012944365581,11
"Sweden",2002,"SE","China",0.00991710020622876,11
"Sweden",1988,"SE","SouthEastAsia",0.0021465948271023,11
"Sweden",2002,"SE","Arabic",0.0051765182661011,11
"Sweden",2015,"SE","Arabic",0.00888431869056157,11
"Sweden",2003,"SE","Arabic",0.0044154314627988,11
"Sweden",1989,"SE","SouthEastAsia",0.0019408369787755,11
"Sweden",1986,"SE","Persian",0.000823657144223009,11
"Sweden",2004,"SE","Arabic",0.00457449857655905,11
"Sweden",1986,"SE","Slavic-Russian",0.00218113096535301,11
"Sweden",1992,"SE","Arabic",0.00241568943625549,11
"Sweden",1992,"SE","China",0.0037208105310828,11
"Sweden",1988,"SE","Persian",0.00267686017271649,11
"Sweden",1989,"SE","China",0.00657094530427649,11
"Sweden",1988,"SE","Slavic-Russian",0.00257475303053805,11
"Sweden",1985,"SE","India",0.000964260563081645,11
"Sweden",1993,"SE","China",0.00233245950194232,11
"Sweden",1994,"SE","Arabic",0.00331338683024758,11
"Sweden",2002,"SE","India",0.00250783591042806,11
"Sweden",1986,"SE","India",0.00121599492695801,11
"Sweden",2002,"SE","Persian",0.00754784141333216,11
"Sweden",2002,"SE","Slavic-Russian",0.00820118219024807,11
"Sweden",2002,"SE","Turkey",0.0167471233745976,11
"Sweden",2000,"SE","China",0.00844219547859086,11
"Sweden",1987,"SE","Persian",0.0031424149838949,11
"Sweden",2001,"SE","Arabic",0.00668687518238423,11
"Sweden",2014,"SE","Arabic",0.010873404521632,11
"Sweden",2001,"SE","India",0.00445329861063147,11
"Sweden",1989,"SE","Arabic",0.00315509947100409,11
"Sweden",1985,"SE","China",0.000657071716576216,11
"Sweden",1998,"SE","China",0.00669149611084296,11
"Sweden",2007,"SE","Arabic",0.00374308629104902,11
"Sweden",1989,"SE","Slavic-Russian",0.00259964696420346,11
"Sweden",1986,"SE","China",0.000182183856447099,11
"Sweden",1995,"SE","China",0.00313342666782553,11
"Sweden",1999,"SE","India",0.00413500645938783,11
"Sweden",2015,"SE","Turkey",0.0164088347221628,11
"Sweden",2004,"SE","China",0.00640252594417191,11
"Sweden",1991,"SE","Persian",0.00445739667970427,11
"Sweden",2005,"SE","Arabic",0.0035934634081043,11
"Sweden",1992,"SE","India",0.00335156320052915,11
"Sweden",1993,"SE","Arabic",0.00115712483935295,11
"Sweden",2014,"SE","China",0.0170664875464011,11
"Sweden",2001,"SE","Persian",0.00762908262245536,11
"Sweden",2001,"SE","Slavic-Russian",0.00741278957543396,11
"Sweden",2001,"SE","SouthEastAsia",0.00534258217025936,11
"Sweden",2014,"SE","SouthEastAsia",0.00489986235910864,11
"Sweden",1999,"SE","China",0.00780439929941407,11
"Sweden",2015,"SE","India",0.0132349100239193,11
"Sweden",1998,"SE","Turkey",0.0130470789841144,11
"Sweden",2011,"SE","Turkey",0.00997362166447353,11
"Sweden",2013,"SE","Arabic",0.00794316818374193,11
"Sweden",2000,"SE","India",0.00785810454468962,11
"Sweden",1987,"SE","Slavic-Russian",0.00125567760398854,11
"Sweden",1987,"SE","SouthEastAsia",0.00170470838078815,11
"Sweden",1991,"SE","Turkey",0.015395693004975,11
"Sweden",2004,"SE","Turkey",0.0139557286851004,11
"Sweden",2006,"SE","Arabic",0.00670246753617224,11
"Sweden",1993,"SE","India",0.00344084341616284,11
"Sweden",1994,"SE","India",0.00368696791100837,11
"Sweden",1998,"SE","Persian",0.00644569357290704,11
"Sweden",1995,"SE","Arabic",0.00487256140116765,11
"Sweden",2003,"SE","India",0.00619039499629237,11
"Sweden",1990,"SE","Slavic-Russian",0.00224684191158963,11
"Sweden",1990,"SE","SouthEastAsia",0.000397300821125804,11
"Sweden",1990,"SE","Turkey",0.0099377465528619,11
"Sweden",1991,"SE","Slavic-Russian",0.00233001819881281,11
"Sweden",1991,"SE","SouthEastAsia",0.00305137653991944,11
"Sweden",1997,"SE","China",0.00512828231206739,11
"Sweden",1985,"SE","Arabic",0.00142933692520772,11
"Sweden",1998,"SE","Arabic",0.00283547901371512,11
"Sweden",1998,"SE","India",0.00302542971383141,11
"Sweden",1985,"SE","Slavic-Russian",0.00456234522018146,11
"Sweden",2015,"SE","China",0.0186176300191411,11
"Sweden",1985,"SE","SouthEastAsia",0.00102622968952814,11
"Sweden",1985,"SE","Turkey",0.00816624957192939,11
"Sweden",1987,"SE","Arabic",0.004602888594434,11
"Sweden",2000,"SE","Arabic",0.00460175594216599,11
"Sweden",1996,"SE","China",0.00508129825946599,11
"Sweden",1986,"SE","Turkey",0.00999618338253848,11
"Sweden",1999,"SE","Turkey",0.0102457999930254,11
"Sweden",2012,"SE","Turkey",0.0126330033135287,11
"Sweden",1987,"SE","Turkey",0.0106977560730899,11
"Sweden",2000,"SE","Turkey",0.0141907820988662,11
"Sweden",2013,"SE","Turkey",0.0108473227763282,11
"Sweden",2014,"SE","Persian",0.0187924661506106,11
"Sweden",1992,"SE","Turkey",0.0161084200444304,11
"Sweden",2007,"SE","China",0.00356437666265028,11
"Sweden",1994,"SE","Persian",0.00324514141174283,11
"Sweden",2002,"SE","SouthEastAsia",0.00427446519403492,11
"Sweden",2015,"SE","SouthEastAsia",0.0103685250645908,11
"Sweden",1986,"SE","SouthEastAsia",0.00120817665973559,11
"Sweden",2003,"SE","Slavic-Russian",0.00808206711739649,11
"Sweden",2003,"SE","Turkey",0.0179080941018301,11
"Sweden",2004,"SE","Persian",0.00814265612425286,11
"Sweden",2005,"SE","China",0.00491250049434179,11
"Sweden",1992,"SE","Persian",0.00026757373573345,11
"Sweden",1992,"SE","Slavic-Russian",0.00240706500657413,11
"Sweden",1992,"SE","SouthEastAsia",0.00271512260238358,11
"Sweden",2011,"SE","China",0.0211691321371012,11
"Sweden",1986,"SE","Arabic",0.00352307648483915,11
"Sweden",1999,"SE","Arabic",0.00339083118036087,11
"Sweden",2008,"SE","Arabic",0.00792504374699104,11
"Sweden",1995,"SE","India",0.00377347119609162,11
"Sweden",2003,"SE","Persian",0.00710196705488439,11
"Sweden",1996,"SE","Arabic",0.00202295454409142,11
"Sweden",2009,"SE","Arabic",0.00516144542245599,11
"Sweden",1996,"SE","India",0.00301418870966102,11
"Sweden",1997,"SE","Arabic",0.00157805517322018,11
"Sweden",2010,"SE","Arabic",0.00773428459098743,11
"Sweden",1997,"SE","India",0.00389497725711444,11
"Sweden",2011,"SE","Arabic",0.00976554271057254,11
"Sweden",2005,"SE","Persian",0.0110663703939572,11
"Sweden",2014,"SE","Slavic-Russian",0.0131225556560695,11
"Sweden",2005,"SE","Turkey",0.0108221414553896,11
"Sweden",2012,"SE","Arabic",0.0106844217270856,11
"Sweden",2012,"SE","China",0.0128575761360448,11
"Sweden",1999,"SE","Persian",0.00577270733313181,11
"Sweden",2012,"SE","India",0.0125351309461279,11
"Sweden",1999,"SE","Slavic-Russian",0.00542846326458214,11
"Sweden",2013,"SE","China",0.0149284917302252,11
"Sweden",2000,"SE","Persian",0.00698865761421967,11
"Sweden",2000,"SE","Slavic-Russian",0.00482905439061895,11
"Sweden",2000,"SE","SouthEastAsia",0.00331975528671211,11
"Sweden",2014,"SE","India",0.0171384250966526,11
"Sweden",2010,"SE","China",0.0154130725717634,11
"Sweden",2006,"SE","China",0.00770281964270465,11
"Sweden",1997,"SE","Slavic-Russian",0.00539306814923622,11
"Sweden",1993,"SE","Slavic-Russian",0.00161743417661992,11
"Sweden",2015,"SE","Persian",0.0232568830510715,11
"Sweden",2015,"SE","Slavic-Russian",0.0128965513353581,11
"Sweden",2008,"SE","China",0.00885929074958692,11
"Sweden",1995,"SE","Persian",0.0058977797107973,11
"Sweden",2004,"SE","India",0.00682944235542313,11
"Sweden",1995,"SE","SouthEastAsia",0.00482157857410616,11
"Sweden",2004,"SE","Slavic-Russian",0.00796565856962924,11
"Sweden",2004,"SE","SouthEastAsia",0.00326716899188989,11
"Sweden",2005,"SE","India",0.00566269520280501,11
"Sweden",2013,"SE","SouthEastAsia",0.00522968514896186,11
"Sweden",1997,"SE","Persian",0.00697133358318261,11
"Sweden",2005,"SE","Slavic-Russian",0.00816151498292182,11
"Sweden",2011,"SE","India",0.00555977845152238,11
"Sweden",2007,"SE","India",0.00562482940976216,11
"Sweden",1994,"SE","Slavic-Russian",0.00624044655193705,11
"Sweden",2011,"SE","SouthEastAsia",0.00633523253760312,11
"Sweden",1994,"SE","SouthEastAsia",0.00107639024361977,11
"Sweden",1995,"SE","Slavic-Russian",0.00469946947472472,11
"Sweden",1999,"SE","SouthEastAsia",0.00395504316744788,11
"Sweden",1995,"SE","Turkey",0.0160167503166721,11
"Sweden",2008,"SE","Turkey",0.0110610119138171,11
"Sweden",1996,"SE","Slavic-Russian",0.00209932360732915,11
"Sweden",2009,"SE","India",0.009994432753671,11
"Sweden",1996,"SE","SouthEastAsia",0.00227031725495489,11
"Sweden",1996,"SE","Turkey",0.0123127666830631,11
"Sweden",1993,"SE","Persian",0.00121270532279192,11
"Sweden",1998,"SE","Slavic-Russian",0.00733276870397891,11
"Sweden",1998,"SE","SouthEastAsia",0.00293621960162836,11
"Sweden",1993,"SE","Turkey",0.0104118825611596,11
"Sweden",2011,"SE","Slavic-Russian",0.00968357909781067,11
"Sweden",1994,"SE","Turkey",0.00708890675100791,11
"Sweden",2003,"SE","SouthEastAsia",0.00311043435521341,11
"Sweden",2012,"SE","SouthEastAsia",0.00493914910941831,11
"Sweden",2013,"SE","India",0.0117360270036965,11
"Sweden",2013,"SE","Persian",0.014575347811966,11
"Sweden",2008,"SE","SouthEastAsia",0.0037341290777102,11
"Sweden",2013,"SE","Slavic-Russian",0.00964387757203231,11
"Sweden",2009,"SE","Persian",0.014925429985653,11
"Sweden",2009,"SE","Turkey",0.0150240119606114,11
"Sweden",2006,"SE","India",0.00578795717374291,11
"Sweden",1993,"SE","SouthEastAsia",0.00296450209813981,11
"Sweden",2010,"SE","Turkey",0.0113008666120427,11
"Sweden",2006,"SE","Slavic-Russian",0.00953711303241206,11
"Sweden",2006,"SE","Turkey",0.0107162865056883,11
"Sweden",2007,"SE","Turkey",0.0129512016653445,11
"Sweden",2008,"SE","Persian",0.00745213155611332,11
"Sweden",2009,"SE","China",0.0097802582534642,11
"Sweden",1996,"SE","Persian",0.00409822751363709,11
"Sweden",1997,"SE","SouthEastAsia",0.00124389050257433,11
"Sweden",1997,"SE","Turkey",0.0109106579887296,11
"Sweden",2006,"SE","Persian",0.00969119740847081,11
"Sweden",2009,"SE","Slavic-Russian",0.00947908832435451,11
"Sweden",2010,"SE","SouthEastAsia",0.00588249051771359,11
"Sweden",2007,"SE","Slavic-Russian",0.0104538282423595,11
"Sweden",2012,"SE","Persian",0.0094745809850523,11
"Sweden",2011,"SE","Persian",0.0135179280180173,11
"Sweden",2008,"SE","Slavic-Russian",0.00848674021508886,11
"Sweden",2005,"SE","SouthEastAsia",0.00393172866300341,11
"Sweden",2010,"SE","Persian",0.0132269322446572,11
"Sweden",2012,"SE","Slavic-Russian",0.00680589113920371,11
"Sweden",2007,"SE","SouthEastAsia",0.00403821667304792,11
"Sweden",2007,"SE","Persian",0.00764168332797837,11
"Sweden",2010,"SE","Slavic-Russian",0.00875425807553973,11
"Sweden",2006,"SE","SouthEastAsia",0.0042928319242689,11
"Sweden",2010,"SE","India",0.00870528296296567,11
"Sweden",2008,"SE","India",0.00935663218885972,11
"Sweden",2009,"SE","SouthEastAsia",0.00417032900862905,11
"Switzerland",1991,"CH","China",0.00277677742418182,9
"Switzerland",1992,"CH","Slavic-Russian",0.00882529403933211,9
"Switzerland",1990,"CH","Slavic-Russian",0.00565609002185799,9
"Switzerland",1994,"CH","China",0.00518616466029941,9
"Switzerland",1990,"CH","India",0.00461158577963819,9
"Switzerland",1993,"CH","Persian",0.00152580117881503,9
